"genus","Species","campaign","observer","site","transect","intercept_cm","family_molecules","new_label","GrowthForm","PlanarArea","BenthicType","ntrans","ntransadded","length","cover"
"Acropora","Acropora gemmifera",2011,"ahb","Lizard Head",2,8,"Acroporidae","Acropora","Digitate",5026.54824574367,"HardCoral",6,6,845,0.140833333333333
"Acropora","Acropora gemmifera",2011,"ahb","Lagoon 1",4,6,"Acroporidae","Acropora","Digitate",2827.43338823081,"HardCoral",6,6,1099,0.183166666666667
"Acropora","Acropora gemmifera",2014,"TB","Trimodal",3,6,"Acroporidae","Acropora","Digitate",2827.43338823081,"HardCoral",6,6,1932,0.322
"Acropora","Acropora gemmifera",2014,"TB","Lagoon 2",6,26,"Acroporidae","Acropora","Digitate",53092.9158456675,"HardCoral",6,6,1350,0.225
"Acropora","Acropora gemmifera",2011,"ahb","Lizard Head",2,17,"Acroporidae","Acropora","Digitate",22698.0069221863,"HardCoral",6,6,845,0.140833333333333
"Acropora","Acropora gemmifera",2014,"jsm","Horseshoe",6,5,"Acroporidae","Acropora","Digitate",1963.49540849362,"HardCoral",6,6,1981,0.330166666666667
"Acropora","Acropora gemmifera",2011,"ahb","Trimodal",4,18,"Acroporidae","Acropora","Digitate",25446.9004940773,"HardCoral",6,6,2155,0.359166666666667
"Acropora","Acropora gemmifera",2015,"TB","Easter Point",1,4,"Acroporidae","Acropora","Digitate",1256.63706143592,"HardCoral",5,6,215,0.0358333333333333
"Acropora","Acropora grandis",2015,"TB","Horseshoe",4,110,"Acroporidae","Acropora","Arborescent",950331.777710913,"HardCoral",5,6,1355,0.225833333333333
"Acropora","Acropora horrida",2011,"ahb","Lagoon 2",1,350,"Acroporidae","Acropora","BranchingClosed",9621127.50161874,"HardCoral",6,6,1904,0.317333333333333
"Acropora","Acropora horrida",2011,"ahb","Lagoon 2",4,30,"Acroporidae","Acropora","BranchingClosed",70685.8347057704,"HardCoral",6,6,1904,0.317333333333333
"Acropora","Acropora horrida",2011,"ahb","Lagoon 2",5,30,"Acroporidae","Acropora","BranchingClosed",70685.8347057704,"HardCoral",6,6,1904,0.317333333333333
"Acropora","Acropora horrida",2011,"ahb","Lagoon 2",5,8,"Acroporidae","Acropora","BranchingClosed",5026.54824574367,"HardCoral",6,6,1904,0.317333333333333
"Acropora","Acropora horrida",2011,"ahb","Lagoon 2",4,120,"Acroporidae","Acropora","BranchingClosed",1130973.35529233,"HardCoral",6,6,1904,0.317333333333333
"Acropora","Acropora horrida",2011,"ahb","Lagoon 2",5,120,"Acroporidae","Acropora","BranchingClosed",1130973.35529233,"HardCoral",6,6,1904,0.317333333333333
"Acropora","Acropora humilis",2011,"ahb","Trimodal",2,6,"Acroporidae","Acropora","Digitate",2827.43338823081,"HardCoral",6,6,2155,0.359166666666667
"Acropora","Acropora humilis",2011,"ahb","Lizard Head",4,6,"Acroporidae","Acropora","Digitate",2827.43338823081,"HardCoral",6,6,845,0.140833333333333
"Acropora","Acropora humilis",2015,"TB","Lagoon 2",2,7,"Acroporidae","Acropora","Digitate",3848.4510006475,"HardCoral",5,6,472,0.0786666666666667
"Acropora","Acropora humilis",2011,"ahb","North Reef",6,13,"Acroporidae","Acropora","Digitate",13273.2289614169,"HardCoral",7,7,2005,0.286428571428571
"Acropora","Acropora humilis",2015,"TB","Lagoon 2",1,16,"Acroporidae","Acropora","Digitate",20106.1929829747,"HardCoral",5,6,472,0.0786666666666667
"Acropora","Acropora humilis",2014,"TB","Lagoon 2",1,24,"Acroporidae","Acropora","Digitate",45238.934211693,"HardCoral",6,6,1350,0.225
"Acropora","Acropora humilis",2015,"TB","Gnarly Tree",2,9,"Acroporidae","Acropora","Digitate",6361.72512351933,"HardCoral",5,6,648,0.108
"Acropora","Acropora humilis",2015,"TB","North of Paradise",4,7,"Acroporidae","Acropora","Digitate",3848.4510006475,"HardCoral",5,6,405,0.0675
"Acropora","Acropora humilis",2011,"ahb","North Reef",7,20,"Acroporidae","Acropora","Digitate",31415.9265358979,"HardCoral",7,7,2005,0.286428571428571
"Acropora","Acropora humilis",2015,"TB","Washing Machine",1,4,"Acroporidae","Acropora","Digitate",1256.63706143592,"HardCoral",5,6,424,0.0706666666666667
"Acropora","Acropora humilis",2014,"TB","Lagoon 2",1,13,"Acroporidae","Acropora","Digitate",13273.2289614169,"HardCoral",6,6,1350,0.225
"Acropora","Acropora humilis",2011,"ahb","North Reef",6,5,"Acroporidae","Acropora","Digitate",1963.49540849362,"HardCoral",7,7,2005,0.286428571428571
"Acropora","Acropora humilis",2014,"TB","Lagoon 1",2,4,"Acroporidae","Acropora","Digitate",1256.63706143592,"HardCoral",6,6,1432,0.238666666666667
"Acropora","Acropora humilis",2014,"TB","Lagoon 2",1,23,"Acroporidae","Acropora","Digitate",41547.562843725,"HardCoral",6,6,1350,0.225
"Acropora","Acropora humilis",2014,"TB","Trimodal",5,12,"Acroporidae","Acropora","Digitate",11309.7335529233,"HardCoral",6,6,1932,0.322
"Acropora","Acropora humilis",2015,"TB","Osprey",4,6,"Acroporidae","Acropora","Digitate",2827.43338823081,"HardCoral",5,6,152,0.0253333333333333
"Acropora","Acropora humilis",2011,"ahb","Lizard Head",1,18,"Acroporidae","Acropora","Digitate",25446.9004940773,"HardCoral",6,6,845,0.140833333333333
"Acropora","Acropora humilis",2015,"TB","Gnarly Tree",1,11,"Acroporidae","Acropora","Digitate",9503.31777710913,"HardCoral",5,6,648,0.108
"Acropora","Acropora humilis",2011,"ahb","Trimodal",2,10,"Acroporidae","Acropora","Digitate",7853.98163397448,"HardCoral",6,6,2155,0.359166666666667
"Acropora","Acropora humilis",2014,"TB","Lagoon 2",1,28,"Acroporidae","Acropora","Digitate",61575.2160103599,"HardCoral",6,6,1350,0.225
"Acropora","Acropora humilis",2015,"TB","North of Paradise",1,13,"Acroporidae","Acropora","Digitate",13273.2289614169,"HardCoral",5,6,405,0.0675
"Acropora","Acropora humilis",2015,"TB","North of Paradise",4,5,"Acroporidae","Acropora","Digitate",1963.49540849362,"HardCoral",5,6,405,0.0675
"Acropora","Acropora humilis",2011,"ahb","North Reef",2,10,"Acroporidae","Acropora","Digitate",7853.98163397448,"HardCoral",7,7,2005,0.286428571428571
"Acropora","Acropora humilis",2014,"TB","Lagoon 2",4,12,"Acroporidae","Acropora","Digitate",11309.7335529233,"HardCoral",6,6,1350,0.225
"Acropora","Acropora hyacinthus",2014,"TB","Trimodal",2,55,"Acroporidae","Acropora","Tabular",237582.944427728,"HardCoral",6,6,1932,0.322
"Acropora","Acropora hyacinthus",2011,"ahb","North Reef",3,71,"Acroporidae","Acropora","Tabular",395919.214168654,"HardCoral",7,7,2005,0.286428571428571
"Acropora","Acropora hyacinthus",2014,"TB","Trimodal",2,18,"Acroporidae","Acropora","Tabular",25446.9004940773,"HardCoral",6,6,1932,0.322
"Acropora","Acropora hyacinthus",2011,"ahb","Trimodal",6,13,"Acroporidae","Acropora","Tabular",13273.2289614169,"HardCoral",6,6,2155,0.359166666666667
"Acropora","Acropora hyacinthus",2011,"ahb","North Reef",3,40,"Acroporidae","Acropora","Tabular",125663.706143592,"HardCoral",7,7,2005,0.286428571428571
"Acropora","Acropora hyacinthus",2011,"ahb","Trimodal",1,21,"Acroporidae","Acropora","Tabular",34636.0590058275,"HardCoral",6,6,2155,0.359166666666667
"Acropora","Acropora hyacinthus",2011,"ahb","Trimodal",1,25,"Acroporidae","Acropora","Tabular",49087.3852123405,"HardCoral",6,6,2155,0.359166666666667
"Acropora","Acropora hyacinthus",2011,"ahb","North Reef",2,62,"Acroporidae","Acropora","Tabular",301907.054009979,"HardCoral",7,7,2005,0.286428571428571
"Acropora","Acropora hyacinthus",2011,"ahb","North Reef",7,41,"Acroporidae","Acropora","Tabular",132025.431267111,"HardCoral",7,7,2005,0.286428571428571
"Acropora","Acropora hyacinthus",2011,"ahb","North Reef",2,77,"Acroporidae","Acropora","Tabular",465662.571078347,"HardCoral",7,7,2005,0.286428571428571
"Acropora","Acropora hyacinthus",2014,"TB","Trimodal",2,64,"Acroporidae","Acropora","Tabular",321699.087727595,"HardCoral",6,6,1932,0.322
"Acropora","Acropora hyacinthus",2011,"ahb","Trimodal",1,35,"Acroporidae","Acropora","Tabular",96211.2750161874,"HardCoral",6,6,2155,0.359166666666667
"Acropora","Acropora hyacinthus",2011,"ahb","Trimodal",5,20,"Acroporidae","Acropora","Tabular",31415.9265358979,"HardCoral",6,6,2155,0.359166666666667
"Acropora","Acropora hyacinthus",2011,"ahb","Lizard Head",6,45,"Acroporidae","Acropora","Tabular",159043.128087983,"HardCoral",6,6,845,0.140833333333333
"Acropora","Acropora hyacinthus",2014,"TB","Trimodal",2,7,"Acroporidae","Acropora","Tabular",3848.4510006475,"HardCoral",6,6,1932,0.322
"Acropora","Acropora hyacinthus",2015,"TB","Lizard Head",5,5,"Acroporidae","Acropora","Tabular",1963.49540849362,"HardCoral",5,6,142,0.0236666666666667
"Acropora","Acropora hyacinthus",2015,"TB","North of Paradise",5,5,"Acroporidae","Acropora","Tabular",1963.49540849362,"HardCoral",5,6,405,0.0675
"Acropora","Acropora hyacinthus",2015,"TB","Lizard Head",2,8,"Acroporidae","Acropora","Tabular",5026.54824574367,"HardCoral",5,6,142,0.0236666666666667
"Acropora","Acropora hyacinthus",2011,"ahb","Trimodal",4,25,"Acroporidae","Acropora","Tabular",49087.3852123405,"HardCoral",6,6,2155,0.359166666666667
"Acropora","Acropora hyacinthus",2014,"TB","Trimodal",2,12,"Acroporidae","Acropora","Tabular",11309.7335529233,"HardCoral",6,6,1932,0.322
"Acropora","Acropora hyacinthus",2011,"ahb","North Reef",6,12,"Acroporidae","Acropora","Tabular",11309.7335529233,"HardCoral",7,7,2005,0.286428571428571
"Acropora","Acropora hyacinthus",2015,"TB","Lizard Head",3,5,"Acroporidae","Acropora","Tabular",1963.49540849362,"HardCoral",5,6,142,0.0236666666666667
"Acropora","Acropora hyacinthus",2011,"ahb","Trimodal",6,20,"Acroporidae","Acropora","Tabular",31415.9265358979,"HardCoral",6,6,2155,0.359166666666667
"Acropora","Acropora hyacinthus",2011,"ahb","North Reef",7,32,"Acroporidae","Acropora","Tabular",80424.7719318987,"HardCoral",7,7,2005,0.286428571428571
"Acropora","Acropora hyacinthus",2011,"ahb","North Reef",7,45,"Acroporidae","Acropora","Tabular",159043.128087983,"HardCoral",7,7,2005,0.286428571428571
"Acropora","Acropora hyacinthus",2011,"ahb","North Reef",7,41,"Acroporidae","Acropora","Tabular",132025.431267111,"HardCoral",7,7,2005,0.286428571428571
"Acropora","Acropora hyacinthus",2011,"ahb","North Reef",7,14,"Acroporidae","Acropora","Tabular",15393.80400259,"HardCoral",7,7,2005,0.286428571428571
"Acropora","Acropora hyacinthus",2015,"TB","Lizard Head",2,4,"Acroporidae","Acropora","Tabular",1256.63706143592,"HardCoral",5,6,142,0.0236666666666667
"Acropora","Acropora hyacinthus",2011,"ahb","Trimodal",4,52,"Acroporidae","Acropora","Tabular",212371.66338267,"HardCoral",6,6,2155,0.359166666666667
"Acropora","Acropora hyacinthus",2014,"TB","Trimodal",1,66,"Acroporidae","Acropora","Tabular",342119.439975928,"HardCoral",6,6,1932,0.322
"Acropora","Acropora hyacinthus",2014,"TB","Trimodal",3,14,"Acroporidae","Acropora","Tabular",15393.80400259,"HardCoral",6,6,1932,0.322
"Acropora","Acropora hyacinthus",2011,"ahb","Trimodal",6,23,"Acroporidae","Acropora","Tabular",41547.562843725,"HardCoral",6,6,2155,0.359166666666667
"Acropora","Acropora hyacinthus",2011,"ahb","North Reef",4,15,"Acroporidae","Acropora","Tabular",17671.4586764426,"HardCoral",7,7,2005,0.286428571428571
"Acropora","Acropora hyacinthus",2011,"ahb","Trimodal",4,19,"Acroporidae","Acropora","Tabular",28352.8736986479,"HardCoral",6,6,2155,0.359166666666667
"Acropora","Acropora hyacinthus",2014,"TB","Trimodal",1,16,"Acroporidae","Acropora","Tabular",20106.1929829747,"HardCoral",6,6,1932,0.322
"Acropora","Acropora hyacinthus",2011,"ahb","North Reef",6,22,"Acroporidae","Acropora","Tabular",38013.2711084365,"HardCoral",7,7,2005,0.286428571428571
"Acropora","Acropora hyacinthus",2011,"ahb","Trimodal",6,15,"Acroporidae","Acropora","Tabular",17671.4586764426,"HardCoral",6,6,2155,0.359166666666667
"Acropora","Acropora hyacinthus",2014,"TB","Trimodal",1,15,"Acroporidae","Acropora","Tabular",17671.4586764426,"HardCoral",6,6,1932,0.322
"Acropora","Acropora hyacinthus",2011,"ahb","North Reef",4,10,"Acroporidae","Acropora","Tabular",7853.98163397448,"HardCoral",7,7,2005,0.286428571428571
"Acropora","Acropora hyacinthus",2011,"ahb","Trimodal",6,29,"Acroporidae","Acropora","Tabular",66051.9855417254,"HardCoral",6,6,2155,0.359166666666667
"Acropora","Acropora hyacinthus",2014,"TB","Trimodal",2,33,"Acroporidae","Acropora","Tabular",85529.8599939821,"HardCoral",6,6,1932,0.322
"Acropora","Acropora hyacinthus",2014,"TB","Trimodal",3,18,"Acroporidae","Acropora","Tabular",25446.9004940773,"HardCoral",6,6,1932,0.322
"Acropora","Acropora hyacinthus",2011,"ahb","Trimodal",4,12,"Acroporidae","Acropora","Tabular",11309.7335529233,"HardCoral",6,6,2155,0.359166666666667
"Acropora","Acropora hyacinthus",2011,"ahb","North Reef",7,10,"Acroporidae","Acropora","Tabular",7853.98163397448,"HardCoral",7,7,2005,0.286428571428571
"Acropora","Acropora hyacinthus",2011,"ahb","North Reef",3,35,"Acroporidae","Acropora","Tabular",96211.2750161874,"HardCoral",7,7,2005,0.286428571428571
"Acropora","Acropora hyacinthus",2014,"TB","Lagoon 2",2,10,"Acroporidae","Acropora","Tabular",7853.98163397448,"HardCoral",6,6,1350,0.225
"Acropora","Acropora hyacinthus",2011,"ahb","North Reef",1,15,"Acroporidae","Acropora","Tabular",17671.4586764426,"HardCoral",7,7,2005,0.286428571428571
"Acropora","Acropora hyacinthus",2011,"ahb","North Reef",2,46,"Acroporidae","Acropora","Tabular",166190.2513749,"HardCoral",7,7,2005,0.286428571428571
"Acropora","Acropora hyacinthus",2011,"ahb","Trimodal",2,35,"Acroporidae","Acropora","Tabular",96211.2750161874,"HardCoral",6,6,2155,0.359166666666667
"Acropora","Acropora hyacinthus",2014,"TB","Trimodal",3,44,"Acroporidae","Acropora","Tabular",152053.084433746,"HardCoral",6,6,1932,0.322
"Acropora","Acropora hyacinthus",2011,"ahb","Trimodal",5,13,"Acroporidae","Acropora","Tabular",13273.2289614169,"HardCoral",6,6,2155,0.359166666666667
"Acropora","Acropora hyacinthus",2015,"TB","Osprey",1,3,"Acroporidae","Acropora","Tabular",706.858347057703,"HardCoral",5,6,152,0.0253333333333333
"Acropora","Acropora hyacinthus",2017,"ahb","Trimodal",4,11,"Acroporidae","Acropora","Tabular",9503.31777710913,"HardCoral",6,6,99,0.0165
"Acropora","Acropora hyacinthus",2011,"ahb","Trimodal",3,24,"Acroporidae","Acropora","Tabular",45238.934211693,"HardCoral",6,6,2155,0.359166666666667
"Acropora","Acropora hyacinthus",2011,"ahb","Trimodal",3,30,"Acroporidae","Acropora","Tabular",70685.8347057704,"HardCoral",6,6,2155,0.359166666666667
"Acropora","Acropora hyacinthus",2011,"ahb","North Reef",5,30,"Acroporidae","Acropora","Tabular",70685.8347057704,"HardCoral",7,7,2005,0.286428571428571
"Acropora","Acropora hyacinthus",2014,"TB","Trimodal",4,45,"Acroporidae","Acropora","Tabular",159043.128087983,"HardCoral",6,6,1932,0.322
"Acropora","Acropora hyacinthus",2014,"TB","Trimodal",1,42,"Acroporidae","Acropora","Tabular",138544.23602331,"HardCoral",6,6,1932,0.322
"Acropora","Acropora hyacinthus",2014,"TB","Trimodal",2,33,"Acroporidae","Acropora","Tabular",85529.8599939821,"HardCoral",6,6,1932,0.322
"Acropora","Acropora hyacinthus",2011,"ahb","Horseshoe",1,15,"Acroporidae","Acropora","Tabular",17671.4586764426,"HardCoral",6,6,2096,0.349333333333333
"Acropora","Acropora hyacinthus",2011,"ahb","North Reef",7,18,"Acroporidae","Acropora","Tabular",25446.9004940773,"HardCoral",7,7,2005,0.286428571428571
"Acropora","Acropora hyacinthus",2011,"ahb","Trimodal",2,18,"Acroporidae","Acropora","Tabular",25446.9004940773,"HardCoral",6,6,2155,0.359166666666667
"Acropora","Acropora hyacinthus",2011,"ahb","Trimodal",6,32,"Acroporidae","Acropora","Tabular",80424.7719318987,"HardCoral",6,6,2155,0.359166666666667
"Acropora","Acropora hyacinthus",2014,"TB","Trimodal",4,14,"Acroporidae","Acropora","Tabular",15393.80400259,"HardCoral",6,6,1932,0.322
"Acropora","Acropora hyacinthus",2014,"TB","Horseshoe",1,13,"Acroporidae","Acropora","Tabular",13273.2289614169,"HardCoral",6,6,1981,0.330166666666667
"Acropora","Acropora hyacinthus",2011,"ahb","Trimodal",4,11,"Acroporidae","Acropora","Tabular",9503.31777710913,"HardCoral",6,6,2155,0.359166666666667
"Acropora","Acropora hyacinthus",2015,"TB","North of Paradise",1,5,"Acroporidae","Acropora","Tabular",1963.49540849362,"HardCoral",5,6,405,0.0675
"Acropora","Acropora hyacinthus",2014,"TB","Trimodal",3,11,"Acroporidae","Acropora","Tabular",9503.31777710913,"HardCoral",6,6,1932,0.322
"Acropora","Acropora hyacinthus",2011,"ahb","North Reef",1,25,"Acroporidae","Acropora","Tabular",49087.3852123405,"HardCoral",7,7,2005,0.286428571428571
"Acropora","Acropora hyacinthus",2011,"ahb","North Reef",1,85,"Acroporidae","Acropora","Tabular",567450.173054656,"HardCoral",7,7,2005,0.286428571428571
"Acropora","Acropora hyacinthus",2014,"TB","Trimodal",3,55,"Acroporidae","Acropora","Tabular",237582.944427728,"HardCoral",6,6,1932,0.322
"Acropora","Acropora hyacinthus",2014,"TB","Lagoon 2",2,12,"Acroporidae","Acropora","Tabular",11309.7335529233,"HardCoral",6,6,1350,0.225
"Acropora","Acropora hyacinthus",2014,"jsm","Lagoon 1",5,30,"Acroporidae","Acropora","Tabular",70685.8347057704,"HardCoral",6,6,1432,0.238666666666667
"Acropora","Acropora hyacinthus",2011,"ahb","North Reef",2,24,"Acroporidae","Acropora","Tabular",45238.934211693,"HardCoral",7,7,2005,0.286428571428571
"Acropora","Acropora hyacinthus",2011,"ahb","North Reef",1,35,"Acroporidae","Acropora","Tabular",96211.2750161874,"HardCoral",7,7,2005,0.286428571428571
"Acropora","Acropora hyacinthus",2011,"ahb","Trimodal",4,15,"Acroporidae","Acropora","Tabular",17671.4586764426,"HardCoral",6,6,2155,0.359166666666667
"Acropora","Acropora hyacinthus",2015,"TB","Gnarly Tree",1,12,"Acroporidae","Acropora","Tabular",11309.7335529233,"HardCoral",5,6,648,0.108
"Acropora","Acropora hyacinthus",2014,"TB","Trimodal",1,4,"Acroporidae","Acropora","Tabular",1256.63706143592,"HardCoral",6,6,1932,0.322
"Acropora","Acropora hyacinthus",2011,"ahb","North Reef",5,35,"Acroporidae","Acropora","Tabular",96211.2750161874,"HardCoral",7,7,2005,0.286428571428571
"Acropora","Acropora hyacinthus",2011,"ahb","North Reef",2,45,"Acroporidae","Acropora","Tabular",159043.128087983,"HardCoral",7,7,2005,0.286428571428571
"Acropora","Acropora hyacinthus",2011,"ahb","North Reef",5,30,"Acroporidae","Acropora","Tabular",70685.8347057704,"HardCoral",7,7,2005,0.286428571428571
"Acropora","Acropora hyacinthus",2011,"ahb","Trimodal",2,55,"Acroporidae","Acropora","Tabular",237582.944427728,"HardCoral",6,6,2155,0.359166666666667
"Acropora","Acropora hyacinthus",2011,"ahb","North Reef",1,22,"Acroporidae","Acropora","Tabular",38013.2711084365,"HardCoral",7,7,2005,0.286428571428571
"Acropora","Acropora hyacinthus",2011,"ahb","Horseshoe",1,18,"Acroporidae","Acropora","Tabular",25446.9004940773,"HardCoral",6,6,2096,0.349333333333333
"Acropora","Acropora hyacinthus",2015,"TB","Gnarly Tree",1,7,"Acroporidae","Acropora","Tabular",3848.4510006475,"HardCoral",5,6,648,0.108
"Acropora","Acropora hyacinthus",2011,"ahb","North Reef",1,60,"Acroporidae","Acropora","Tabular",282743.338823081,"HardCoral",7,7,2005,0.286428571428571
"Acropora","Acropora hyacinthus",2014,"TB","Trimodal",4,15,"Acroporidae","Acropora","Tabular",17671.4586764426,"HardCoral",6,6,1932,0.322
"Acropora","Acropora intermedia",2011,"ahb","North Reef",3,6,"Acroporidae","Acropora","Arborescent",2827.43338823081,"HardCoral",7,7,2005,0.286428571428571
"Acropora","Acropora intermedia",2014,"TB","Trimodal",4,5,"Acroporidae","Acropora","Arborescent",1963.49540849362,"HardCoral",6,6,1932,0.322
"Acropora","Acropora intermedia",2011,"ahb","Trimodal",5,22,"Acroporidae","Acropora","Arborescent",38013.2711084365,"HardCoral",6,6,2155,0.359166666666667
"Acropora","Acropora intermedia",2011,"ahb","Trimodal",1,95,"Acroporidae","Acropora","Arborescent",708821.842466197,"HardCoral",6,6,2155,0.359166666666667
"Acropora","Acropora intermedia",2014,"TB","Trimodal",5,4,"Acroporidae","Acropora","Arborescent",1256.63706143592,"HardCoral",6,6,1932,0.322
"Acropora","Acropora intermedia",2014,"TB","Horseshoe",3,30,"Acroporidae","Acropora","Arborescent",70685.8347057704,"HardCoral",6,6,1981,0.330166666666667
