"campaign","observer","site","transect","species","intercept_cm","genus"
1997,"AHB","Lizard Head",2,"Pocillopora damicornis",9,"Pocillopora"
1997,"AHB","Lizard Head",2,"Pocillopora others",29,"Pocillopora"
1997,"AHB","Lizard Head",2,"Porites",9,"Porites"
1997,"AHB","Lizard Head",2,"Stylophora pistillata",36,"Stylophora"
1997,"AHB","Lizard Head",3,"Acropora other",132,"Acropora"
1997,"AHB","Lizard Head",3,"Acropora tabular",77,"Acropora"
1997,"AHB","Lizard Head",3,"Faviidae",29,"Faviidae"
1997,"AHB","Lizard Head",3,"Mussidae",30,"Mussidae"
1997,"AHB","Lizard Head",3,"Pocillopora damicornis",14,"Pocillopora"
1997,"AHB","Lizard Head",3,"Pocillopora others",52,"Pocillopora"
1997,"AHB","Lizard Head",3,"Porites",17,"Porites"
1997,"AHB","Lizard Head",3,"Stylophora pistillata",20,"Stylophora"
1997,"AHB","Lizard Head",4,"Acropora other",120,"Acropora"
1997,"AHB","Lizard Head",4,"Acropora tabular",3,"Acropora"
1997,"AHB","Lizard Head",5,"Acropora other",221,"Acropora"
1997,"AHB","Lizard Head",5,"Acropora tabular",56,"Acropora"
1997,"AHB","Lizard Head",5,"Faviidae",15,"Faviidae"
1997,"AHB","Lizard Head",5,"Isopora",41,"Isopora"
1997,"AHB","Lizard Head",5,"Pocillopora damicornis",6,"Pocillopora"
1997,"AHB","Lizard Head",6,"Acropora other",126,"Acropora"
1997,"AHB","Lizard Head",6,"Acropora tabular",37,"Acropora"
1997,"AHB","Lizard Head",6,"Faviidae",10,"Faviidae"
1997,"AHB","Lizard Head",6,"Isopora",51,"Isopora"
1997,"AHB","Lizard Head",6,"Pocillopora damicornis",33,"Pocillopora"
1997,"AHB","Lizard Head",6,"Porites",6,"Porites"
1997,"AHB","Lizard Head",6,"Stylophora pistillata",4,"Stylophora"
1997,"AHB","Lizard Head",7,"Acropora other",108,"Acropora"
1997,"AHB","Lizard Head",7,"Acropora tabular",20,"Acropora"
1997,"AHB","Lizard Head",7,"Faviidae",19,"Faviidae"
1997,"AHB","Lizard Head",7,"Pocillopora damicornis",13,"Pocillopora"
1997,"AHB","Lizard Head",7,"Pocillopora others",63,"Pocillopora"
1997,"AHB","Lizard Head",7,"Porites",9,"Porites"
1997,"AHB","Lizard Head",8,"Acropora arborescent",7,"Acropora"
1997,"AHB","Lizard Head",8,"Acropora other",201,"Acropora"
1997,"AHB","Lizard Head",8,"Acropora tabular",144,"Acropora"
1997,"AHB","Lizard Head",8,"Faviidae",26,"Faviidae"
1997,"AHB","Lizard Head",8,"Isopora",11,"Isopora"
1997,"AHB","Lizard Head",8,"Pocillopora damicornis",10,"Pocillopora"
1997,"AHB","Lizard Head",8,"Pocillopora others",13,"Pocillopora"
1997,"AHB","Lizard Head",9,"Acropora arborescent",41,"Acropora"
1997,"AHB","Lizard Head",9,"Acropora other",257,"Acropora"
1997,"AHB","Lizard Head",9,"Acropora tabular",55,"Acropora"
1997,"AHB","Lizard Head",9,"Isopora",31,"Isopora"
1997,"AHB","Lizard Head",9,"Pocillopora damicornis",6,"Pocillopora"
1997,"AHB","Lizard Head",10,"Acropora arborescent",49,"Acropora"
1997,"AHB","Lizard Head",10,"Acropora other",349,"Acropora"
1997,"AHB","Lizard Head",10,"Acropora tabular",21,"Acropora"
1997,"AHB","Lizard Head",10,"Faviidae",5,"Faviidae"
1997,"AHB","Lizard Head",10,"Isopora",35,"Isopora"
1997,"AHB","Lizard Head",10,"Pocillopora damicornis",23,"Pocillopora"
1997,"AHB","Lizard Head",10,"Pocillopora others",30,"Pocillopora"
1997,"AHB","Lizard Head",10,"Stylophora pistillata",26,"Stylophora"
1997,"AHB","North Reef",1,"Acropora other",64,"Acropora"
1997,"AHB","North Reef",1,"Acropora tabular",81,"Acropora"
1997,"AHB","North Reef",1,"Faviidae",7,"Faviidae"
1997,"AHB","North Reef",1,"Pocillopora damicornis",5,"Pocillopora"
1997,"AHB","North Reef",1,"Pocillopora others",17,"Pocillopora"
1997,"AHB","North Reef",2,"Acropora other",104,"Acropora"
1997,"AHB","North Reef",2,"Acropora tabular",55,"Acropora"
1997,"AHB","North Reef",2,"Montipora",47,"Montipora"
1997,"AHB","North Reef",2,"Pocillopora others",25,"Pocillopora"
1997,"AHB","North Reef",2,"Porites",3,"Porites"
1997,"AHB","North Reef",3,"Acropora arborescent",11,"Acropora"
1997,"AHB","North Reef",3,"Acropora other",5,"Acropora"
1997,"AHB","North Reef",3,"Acropora tabular",154,"Acropora"
1997,"AHB","North Reef",3,"Porites",49,"Porites"
1997,"AHB","North Reef",4,"Acropora other",12,"Acropora"
1997,"AHB","North Reef",4,"Acropora tabular",276,"Acropora"
1997,"AHB","North Reef",4,"Pocillopora others",26,"Pocillopora"
1997,"AHB","North Reef",5,"Acropora arborescent",66,"Acropora"
1997,"AHB","North Reef",5,"Acropora other",109,"Acropora"
1997,"AHB","North Reef",5,"Acropora tabular",58,"Acropora"
1997,"AHB","North Reef",5,"Faviidae",18,"Faviidae"
1997,"AHB","North Reef",5,"Montipora",8,"Montipora"
1997,"AHB","North Reef",5,"Pocillopora others",21,"Pocillopora"
1997,"AHB","North Reef",6,"Acropora arborescent",45,"Acropora"
1997,"AHB","North Reef",6,"Acropora other",75,"Acropora"
1997,"AHB","North Reef",6,"Acropora tabular",117,"Acropora"
1997,"AHB","North Reef",6,"Pocillopora damicornis",20,"Pocillopora"
1997,"AHB","North Reef",6,"Pocillopora others",35,"Pocillopora"
1997,"AHB","North Reef",7,"Acropora arborescent",81,"Acropora"
1997,"AHB","North Reef",7,"Acropora other",66,"Acropora"
1997,"AHB","North Reef",7,"Faviidae",69,"Faviidae"
1997,"AHB","North Reef",7,"Goniopora",14,"Goniopora"
1997,"AHB","North Reef",7,"other hard coral",9,"other"
1997,"AHB","North Reef",7,"Pocillopora damicornis",15,"Pocillopora"
1997,"AHB","North Reef",7,"Pocillopora others",79,"Pocillopora"
1997,"AHB","North Reef",8,"Acropora other",66,"Acropora"
1997,"AHB","North Reef",8,"Acropora tabular",200,"Acropora"
1997,"AHB","North Reef",8,"Isopora",13,"Isopora"
1997,"AHB","North Reef",8,"Pocillopora damicornis",7,"Pocillopora"
1997,"AHB","North Reef",8,"Pocillopora others",49,"Pocillopora"
1997,"AHB","North Reef",8,"Porites",7,"Porites"
1997,"AHB","North Reef",9,"Acropora other",32,"Acropora"
1997,"AHB","North Reef",9,"Acropora tabular",256,"Acropora"
1997,"AHB","North Reef",9,"Goniopora",13,"Goniopora"
1997,"AHB","North Reef",9,"Pocillopora others",62,"Pocillopora"
1997,"AHB","North Reef",9,"Porites",7,"Porites"
1997,"AHB","North Reef",10,"Acropora arborescent",59,"Acropora"
1997,"AHB","North Reef",10,"Acropora other",44,"Acropora"
1997,"AHB","North Reef",10,"Acropora tabular",252,"Acropora"
1997,"AHB","North Reef",10,"Faviidae",26,"Faviidae"
1997,"AHB","North Reef",10,"Montipora",11,"Montipora"
1997,"AHB","North Reef",10,"Pocillopora others",8,"Pocillopora"
1997,"AHB","North Reef",10,"Porites",12,"Porites"
1997,"AHB","South Island",1,"Acropora other",134,"Acropora"
1997,"AHB","South Island",1,"Acropora tabular",342,"Acropora"
1997,"AHB","South Island",1,"Faviidae",13,"Faviidae"
1997,"AHB","South Island",1,"Isopora",94,"Isopora"
1997,"AHB","South Island",1,"Pocillopora damicornis",2,"Pocillopora"
1997,"AHB","South Island",1,"Pocillopora others",44,"Pocillopora"
1997,"AHB","South Island",2,"Acropora other",74,"Acropora"
1997,"AHB","South Island",2,"Acropora tabular",19,"Acropora"
1997,"AHB","South Island",2,"Faviidae",10,"Faviidae"
1997,"AHB","South Island",2,"Isopora",30,"Isopora"
1997,"AHB","South Island",2,"Mussidae",26,"Mussidae"
1997,"AHB","South Island",2,"Pocillopora damicornis",62,"Pocillopora"
1997,"AHB","South Island",2,"Pocillopora others",36,"Pocillopora"
1997,"AHB","South Island",3,"Acropora other",73,"Acropora"
1997,"AHB","South Island",3,"Acropora tabular",49,"Acropora"
1997,"AHB","South Island",3,"Faviidae",25,"Faviidae"
1997,"AHB","South Island",3,"Isopora",43,"Isopora"
1997,"AHB","South Island",3,"Pocillopora damicornis",16,"Pocillopora"
1997,"AHB","South Island",3,"Pocillopora others",3,"Pocillopora"
1997,"AHB","South Island",3,"Stylophora pistillata",3,"Stylophora"
1997,"AHB","South Island",4,"Acropora other",118,"Acropora"
1997,"AHB","South Island",4,"Acropora tabular",30,"Acropora"
1997,"AHB","South Island",4,"Isopora",83,"Isopora"
1997,"AHB","South Island",4,"Pocillopora damicornis",26,"Pocillopora"
1997,"AHB","South Island",4,"Pocillopora others",32,"Pocillopora"
1997,"AHB","South Island",4,"Stylophora pistillata",11,"Stylophora"
1997,"AHB","South Island",5,"Acropora other",84,"Acropora"
1997,"AHB","South Island",5,"Acropora tabular",31,"Acropora"
1997,"AHB","South Island",5,"Pocillopora damicornis",26,"Pocillopora"
1997,"AHB","South Island",5,"Pocillopora others",41,"Pocillopora"
1997,"AHB","South Island",6,"Acropora other",154,"Acropora"
1997,"AHB","South Island",6,"Acropora tabular",140,"Acropora"
1997,"AHB","South Island",6,"Pocillopora damicornis",122,"Pocillopora"
1997,"AHB","South Island",6,"Pocillopora others",53,"Pocillopora"
1997,"AHB","South Island",6,"Stylophora pistillata",8,"Stylophora"
1997,"AHB","South Island",7,"Acropora other",86,"Acropora"
1997,"AHB","South Island",7,"Acropora tabular",70,"Acropora"
1997,"AHB","South Island",7,"Pocillopora others",15,"Pocillopora"
1997,"AHB","South Island",8,"Acropora arborescent",42,"Acropora"
1997,"AHB","South Island",8,"Acropora other",96,"Acropora"
1997,"AHB","South Island",8,"Acropora tabular",291,"Acropora"
1997,"AHB","South Island",8,"Faviidae",57,"Faviidae"
1997,"AHB","South Island",8,"Pocillopora others",10,"Pocillopora"
1997,"AHB","South Island",9,"Acropora other",21,"Acropora"
1997,"AHB","South Island",9,"Acropora tabular",46,"Acropora"
1997,"AHB","South Island",9,"Montipora",9,"Montipora"
1997,"AHB","South Island",9,"Porites",16,"Porites"
1997,"AHB","South Island",10,"Acropora arborescent",78,"Acropora"
1997,"AHB","South Island",10,"Acropora other",104,"Acropora"
1997,"AHB","South Island",10,"Acropora tabular",237,"Acropora"
1997,"AHB","South Island",10,"Isopora",9,"Isopora"
1997,"AHB","South Island",10,"Pocillopora others",60,"Pocillopora"
1997,"AHB","Washing Machine",1,"Acropora other",135,"Acropora"
1997,"AHB","Washing Machine",1,"Acropora tabular",41,"Acropora"
1997,"AHB","Washing Machine",1,"Faviidae",17,"Faviidae"
1997,"AHB","Washing Machine",1,"Isopora",24,"Isopora"
1997,"AHB","Washing Machine",1,"Pocillopora damicornis",10,"Pocillopora"
1997,"AHB","Washing Machine",1,"Pocillopora others",6,"Pocillopora"
1997,"AHB","Washing Machine",1,"Porites",5,"Porites"
1997,"AHB","Washing Machine",1,"Stylophora pistillata",30,"Stylophora"
1997,"AHB","Washing Machine",2,"Acropora other",178,"Acropora"
1997,"AHB","Washing Machine",2,"Acropora tabular",47,"Acropora"
1997,"AHB","Washing Machine",2,"Faviidae",28,"Faviidae"
1997,"AHB","Washing Machine",2,"Isopora",44,"Isopora"
1997,"AHB","Washing Machine",2,"Montipora",15,"Montipora"
1997,"AHB","Washing Machine",2,"Mussidae",8,"Mussidae"
1997,"AHB","Washing Machine",2,"Stylophora pistillata",14,"Stylophora"
1997,"AHB","Washing Machine",3,"Acropora other",34,"Acropora"
1997,"AHB","Washing Machine",3,"Acropora tabular",209,"Acropora"
1997,"AHB","Washing Machine",3,"Isopora",7,"Isopora"
1997,"AHB","Washing Machine",3,"Pocillopora others",35,"Pocillopora"
1997,"AHB","Washing Machine",3,"Porites",16,"Porites"
1997,"AHB","Washing Machine",3,"Seriatopora hystrix",8,"Seriatopora"
1997,"AHB","Washing Machine",3,"Stylophora pistillata",8,"Stylophora"
1997,"AHB","Washing Machine",4,"Acropora other",266,"Acropora"
1997,"AHB","Washing Machine",4,"Acropora tabular",110,"Acropora"
1997,"AHB","Washing Machine",4,"Faviidae",12,"Faviidae"
1997,"AHB","Washing Machine",4,"Isopora",4,"Isopora"
1997,"AHB","Washing Machine",4,"Porites",11,"Porites"
1997,"AHB","Washing Machine",4,"Stylophora pistillata",3,"Stylophora"
1997,"AHB","Washing Machine",5,"Acropora other",168,"Acropora"
1997,"AHB","Washing Machine",5,"Acropora tabular",253,"Acropora"
1997,"AHB","Washing Machine",5,"Stylophora pistillata",32,"Stylophora"
1997,"AHB","Washing Machine",6,"Acropora other",112,"Acropora"
1997,"AHB","Washing Machine",6,"Acropora tabular",297,"Acropora"
1997,"AHB","Washing Machine",6,"Faviidae",45,"Faviidae"
1997,"AHB","Washing Machine",6,"Mussidae",6,"Mussidae"
1997,"AHB","Washing Machine",6,"other hard coral",5,"other"
1997,"AHB","Washing Machine",7,"Acropora other",59,"Acropora"
1997,"AHB","Washing Machine",7,"Acropora tabular",64,"Acropora"
1997,"AHB","Washing Machine",7,"Faviidae",41,"Faviidae"
1997,"AHB","Washing Machine",7,"Porites",6,"Porites"
1997,"AHB","Washing Machine",7,"Stylophora pistillata",37,"Stylophora"
2011,"ahb","North Reef",1,"Acropora hyacinthus",60,"Acropora"
2011,"ahb","North Reef",1,"Acropora hyacinthus",25,"Acropora"
2011,"ahb","North Reef",1,"Acropora hyacinthus",35,"Acropora"
2011,"ahb","North Reef",1,"Acropora hyacinthus",85,"Acropora"
2011,"ahb","North Reef",1,"Acropora hyacinthus",22,"Acropora"
2011,"ahb","North Reef",1,"Acropora hyacinthus",15,"Acropora"
2011,"ahb","North Reef",1,"Acropora valida",6,"Acropora"
2011,"ahb","North Reef",1,"Acropora cytherea",139,"Acropora"
2011,"ahb","North Reef",1,"soft",14,"soft"
2011,"ahb","North Reef",1,"Montipora verrucosa",22,"Montipora"
2011,"ahb","North Reef",1,"Dipsastraea pallida",8,"Dipsastraea"
2011,"ahb","North Reef",1,"Pocillopora verrucosa",12,"Pocillopora"
2011,"ahb","North Reef",2,"Acropora hyacinthus",62,"Acropora"
2011,"ahb","North Reef",2,"Acropora hyacinthus",46,"Acropora"
2011,"ahb","North Reef",2,"Acropora hyacinthus",77,"Acropora"
2011,"ahb","North Reef",2,"Acropora hyacinthus",45,"Acropora"
2011,"ahb","North Reef",2,"Acropora hyacinthus",24,"Acropora"
2011,"ahb","North Reef",2,"Acropora valida",18,"Acropora"
2011,"ahb","North Reef",2,"Acropora florida",35,"Acropora"
2011,"ahb","North Reef",2,"Acropora humilis",10,"Acropora"
2011,"ahb","North Reef",2,"Pocillopora eydouxi",15,"Pocillopora"
2011,"ahb","North Reef",2,"Acropora fat_digitifera",10,"Acropora"
2011,"ahb","North Reef",2,"Montipora peltiformis",12,"Montipora"
2011,"ahb","North Reef",3,"Acropora hyacinthus",35,"Acropora"
2011,"ahb","North Reef",3,"Acropora hyacinthus",71,"Acropora"
2011,"ahb","North Reef",3,"Acropora hyacinthus",40,"Acropora"
2011,"ahb","North Reef",3,"Pocillopora verrucosa",8,"Pocillopora"
2011,"ahb","North Reef",3,"Acropora florida",50,"Acropora"
2011,"ahb","North Reef",3,"Pocillopora eydouxi",12,"Pocillopora"
2011,"ahb","North Reef",3,"Pocillopora eydouxi",35,"Pocillopora"
2011,"ahb","North Reef",3,"Acropora nasuta",10,"Acropora"
2011,"ahb","North Reef",3,"Acropora spathulata",12,"Acropora"
2011,"ahb","North Reef",3,"Acropora intermedia",6,"Acropora"
2011,"ahb","North Reef",3,"Montipora foveolata",31,"Montipora"
2011,"ahb","North Reef",4,"Acropora hyacinthus",15,"Acropora"
2011,"ahb","North Reef",4,"Acropora hyacinthus",10,"Acropora"
2011,"ahb","North Reef",4,"soft",10,"soft"
2011,"ahb","North Reef",4,"Dipsastraea pallida",7,"Dipsastraea"
2011,"ahb","North Reef",4,"Pocillopora verrucosa",18,"Pocillopora"
2011,"ahb","North Reef",4,"Acropora secale",22,"Acropora"
2011,"ahb","North Reef",4,"Porites sp.",25,"Porites"
2011,"ahb","North Reef",5,"Acropora hyacinthus",30,"Acropora"
2011,"ahb","North Reef",5,"Acropora hyacinthus",30,"Acropora"
2011,"ahb","North Reef",5,"Acropora hyacinthus",35,"Acropora"
2011,"ahb","North Reef",5,"Dipsastraea pallida",11,"Dipsastraea"
2011,"ahb","North Reef",5,"Acropora valida",21,"Acropora"
2011,"ahb","North Reef",5,"Acropora valida",17,"Acropora"
2011,"ahb","North Reef",5,"Pocillopora eydouxi",30,"Pocillopora"
2011,"ahb","North Reef",5,"Acropora fat_digitifera",18,"Acropora"
2011,"ahb","North Reef",5,"Porites sp.",16,"Porites"
2011,"ahb","North Reef",5,"Porites sp.",21,"Porites"
2011,"ahb","North Reef",5,"Montipora monasteriata",35,"Montipora"
2011,"ahb","North Reef",5,"Goniastrea pectinata",21,"Goniastrea"
2011,"ahb","North Reef",6,"Acropora hyacinthus",22,"Acropora"
2011,"ahb","North Reef",6,"Acropora hyacinthus",12,"Acropora"
2011,"ahb","North Reef",6,"Acropora humilis",13,"Acropora"
2011,"ahb","North Reef",6,"Acropora humilis",5,"Acropora"
2011,"ahb","North Reef",6,"Pocillopora eydouxi",15,"Pocillopora"
2011,"ahb","North Reef",6,"Acropora spathulata",8,"Acropora"
2011,"ahb","North Reef",6,"Acropora spathulata",18,"Acropora"
2011,"ahb","North Reef",6,"Acropora spathulata",26,"Acropora"
2011,"ahb","North Reef",6,"Pocillopora damicornis",16,"Pocillopora"
2011,"ahb","North Reef",6,"Acropora gemmifera",35,"Acropora"
2011,"ahb","North Reef",7,"Acropora hyacinthus",18,"Acropora"
2011,"ahb","North Reef",7,"Acropora hyacinthus",41,"Acropora"
2011,"ahb","North Reef",7,"Acropora hyacinthus",45,"Acropora"
2011,"ahb","North Reef",7,"Acropora hyacinthus",41,"Acropora"
2011,"ahb","North Reef",7,"Acropora hyacinthus",32,"Acropora"
2011,"ahb","North Reef",7,"Acropora hyacinthus",14,"Acropora"
2011,"ahb","North Reef",7,"Acropora hyacinthus",10,"Acropora"
2011,"ahb","North Reef",7,"Acropora cytherea",30,"Acropora"
2011,"ahb","North Reef",7,"Dipsastraea pallida",11,"Dipsastraea"
2011,"ahb","North Reef",7,"Pocillopora verrucosa",11,"Pocillopora"
2011,"ahb","North Reef",7,"Pocillopora verrucosa",8,"Pocillopora"
2011,"ahb","North Reef",7,"Acropora valida",13,"Acropora"
2011,"ahb","North Reef",7,"Acropora humilis",20,"Acropora"
2011,"ahb","North Reef",7,"Acropora fat_digitifera",12,"Acropora"
2011,"ahb","North Reef",7,"Acropora spathulata",21,"Acropora"
2011,"ahb","North Reef",7,"Acropora spathulata",14,"Acropora"
2011,"ahb","North Reef",7,"Montipora informis",8,"Montipora"
2011,"ahb","North Reef",7,"Acropora secale",11,"Acropora"
2011,"ahb","Lizard Head",1,"Acropora muricata",12,"Acropora"
2011,"ahb","Lizard Head",1,"Isopora palifera",6,"Isopora"
2011,"ahb","Lizard Head",1,"Pocillopora verrucosa",8,"Pocillopora"
2011,"ahb","Lizard Head",1,"Pocillopora verrucosa",5,"Pocillopora"
2011,"ahb","Lizard Head",1,"Pocillopora verrucosa",12,"Pocillopora"
2011,"ahb","Lizard Head",1,"soft",11,"soft"
2011,"ahb","Lizard Head",1,"soft",8,"soft"
2011,"ahb","Lizard Head",1,"Montipora monasteriata",8,"Montipora"
2011,"ahb","Lizard Head",1,"Montipora monasteriata",6,"Montipora"
2011,"ahb","Lizard Head",1,"Acropora monticulosa",15,"Acropora"
2011,"ahb","Lizard Head",1,"Acropora fat_digitifera",14,"Acropora"
2011,"ahb","Lizard Head",1,"soft",5,"soft"
2011,"ahb","Lizard Head",1,"soft",27,"soft"
2011,"ahb","Lizard Head",1,"Acropora humilis",18,"Acropora"
2011,"ahb","Lizard Head",2,"Acropora fat_digitifera",6,"Acropora"
2011,"ahb","Lizard Head",2,"soft",310,"soft"
2011,"ahb","Lizard Head",2,"Acropora spathulata",25,"Acropora"
2011,"ahb","Lizard Head",2,"Acropora gemmifera",17,"Acropora"
2011,"ahb","Lizard Head",2,"Acropora gemmifera",8,"Acropora"
2011,"ahb","Lizard Head",2,"Pocillopora eydouxi",12,"Pocillopora"
2011,"ahb","Lizard Head",2,"Favites halicora",8,"Favites"
2011,"ahb","Lizard Head",3,"Isopora palifera",12,"Isopora"
2011,"ahb","Lizard Head",3,"Pocillopora verrucosa",13,"Pocillopora"
2011,"ahb","Lizard Head",3,"Pocillopora verrucosa",11,"Pocillopora"
2011,"ahb","Lizard Head",3,"Acropora monticulosa",42,"Acropora"
2011,"ahb","Lizard Head",3,"Acropora monticulosa",30,"Acropora"
2011,"ahb","Lizard Head",3,"Favites halicora",10,"Favites"
2011,"ahb","Lizard Head",3,"Dipsastraea matthaii",16,"Dipsastraea"
2011,"ahb","Lizard Head",3,"Porites sp.",10,"Porites"
2011,"ahb","Lizard Head",3,"Porites sp.",8,"Porites"
2011,"ahb","Lizard Head",4,"Acropora muricata",8,"Acropora"
2011,"ahb","Lizard Head",4,"Isopora palifera",22,"Isopora"
2011,"ahb","Lizard Head",4,"Pocillopora verrucosa",8,"Pocillopora"
2011,"ahb","Lizard Head",4,"soft",16,"soft"
2011,"ahb","Lizard Head",4,"Acropora fat_digitifera",11,"Acropora"
2011,"ahb","Lizard Head",4,"Acropora fat_digitifera",14,"Acropora"
2011,"ahb","Lizard Head",4,"Acropora fat_digitifera",9,"Acropora"
2011,"ahb","Lizard Head",4,"Acropora fat_digitifera",6,"Acropora"
2011,"ahb","Lizard Head",4,"Acropora humilis",6,"Acropora"
2011,"ahb","Lizard Head",4,"Pocillopora eydouxi",11,"Pocillopora"
2011,"ahb","Lizard Head",4,"Pocillopora eydouxi",41,"Pocillopora"
2011,"ahb","Lizard Head",4,"Pocillopora eydouxi",25,"Pocillopora"
2011,"ahb","Lizard Head",4,"Pocillopora damicornis",5,"Pocillopora"
2011,"ahb","Lizard Head",4,"Acropora valida",8,"Acropora"
2011,"ahb","Lizard Head",5,"Montipora monasteriata",12,"Montipora"
2011,"ahb","Lizard Head",5,"Acropora fat_digitifera",8,"Acropora"
2011,"ahb","Lizard Head",5,"Acropora fat_digitifera",12,"Acropora"
